reviews,reviewers,date_reviews,rating,course_id,course_name
Concrete and valuable lessons that I will use moving forward! Really enjoyed this course!,Peter S,2017-12-23,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Nice video lectures with real life examples. Learned a lot,Rajesh K,2018-11-14,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Thought provoking!,Sarah M,2017-04-09,4,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"Great course, easy to follow and some great learnings that are easily translated into the real business world",Kevin B,2019-07-31,4,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"Un curso muy interesante con lecciones muy bien realizadas, podría mejorar notablemente si tuviera más contenido práctico",Carlos G,2015-11-30,4,uva-darden-design-thinking-innovation,Design Thinking for Innovation
A must needed course for all the innovators,Rajesh T,2020-08-25,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Excellent course which helps to increase awareness around some of the commonly used design thinking techniques. ,Abhijeet K,2020-06-02,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"The course is ok and gives a good first introduction to Design Thinking.  The Videos are good and allow for easy understanding. However, the course material (hand outs) provided is relatively poor. There should be at least a good sized handout of the 4 questions which are so central to the lecture. At times the course feels like a bait to sign up to the more comprehensive sessions offered by the School.",Thomas R,2018-02-08,3,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"This course for design thinking was very professional and easy to follow. The professor's words always made sense and contributed to my learning ability in an awesome way!! Very happy with this course and its professor. I would recommend this course to students who would like a to the point , real time teaching for design thinking.",Rohan K,2020-06-18,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Generally it is good introduction to Design Thinking. I would expect introduction of more techniques and case studies. ,Łukasz W,2018-04-02,4,uva-darden-design-thinking-innovation,Design Thinking for Innovation
A great course ,Mohamed A M A,2020-05-08,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
"Very structured course, its very easy to understand the concept and tools for Design Thinking",Ashish T,2019-06-11,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Great experience!,Kevin S,2017-02-08,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
A great course ,Mohamed A M A,2020-05-08,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
I like very much how all topics are handle by main instructor.Real life samples always are pleased welcome.  not all the slides used in the course are available for download.  ,Alejandro A,2020-09-21,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
Sensacional.,Eduardo D,2020-09-20,5,uva-darden-design-thinking-innovation,Design Thinking for Innovation
  Coursera formed the backbone of my education.  ,Abhishek R,2020-08-24,5,uva-darden-market-analytics,Marketing Analytics
"It was a good course. Combined marketing and statistics in a very informative way. Even though I am an MBA, it added value to me overall.",Muhammad A A,2020-06-23,5,uva-darden-market-analytics,Marketing Analytics
Good Topics and learnt the unkwon,pranay c,2016-01-13,4,uva-darden-market-analytics,Marketing Analytics
"Well curated course, a must-do course.",Aman S,2020-04-20,5,uva-darden-market-analytics,Marketing Analytics
Excellent,RAVI K,2020-08-16,5,uva-darden-market-analytics,Marketing Analytics
"Great intro to marketing analytics, I wish it went into each topic a bit more in depth but it's just a 5 week course, so it's understandable. Enjoyable videos and easy to follow.",Holly,2018-04-25,5,uva-darden-market-analytics,Marketing Analytics
A must for the beginners. only add more examples.,Sumit C,2020-05-17,4,uva-darden-market-analytics,Marketing Analytics
very useful course,Gangone R,2020-06-19,5,uva-darden-market-analytics,Marketing Analytics
very nice,Md. A R,2020-09-28,5,uva-darden-market-analytics,Marketing Analytics
Best course,Deepak P,2020-05-17,5,uva-darden-market-analytics,Marketing Analytics
"Marketing in depth analysis with real cases industry approach inline with models that used in real world marketing industry. Now I have better confidence to analyze my own product for the marketing based on all materials conveyed by instructor. The numbers looks scary at first, but when you know the formula is exact so the calculation result shows easier to understand.",Habibie A,2020-05-18,5,uva-darden-market-analytics,Marketing Analytics
very informative and easy to understand to all level of students ,Sanjay S,2020-07-22,5,uva-darden-market-analytics,Marketing Analytics
"Marketing in depth analysis with real cases industry approach inline with models that used in real world marketing industry. Now I have better confidence to analyze my own product for the marketing based on all materials conveyed by instructor. The numbers looks scary at first, but when you know the formula is exact so the calculation result shows easier to understand.",Habibie A,2020-05-18,5,uva-darden-market-analytics,Marketing Analytics
"This course has taught me something which I have been always wondering why happened. The experience was great. Thank you, sir, Thank you to all whoever had put their efforts and made this course happen.",Divya J,2020-05-27,5,uva-darden-market-analytics,Marketing Analytics
"It was a good course. Combined marketing and statistics in a very informative way. Even though I am an MBA, it added value to me overall.",Muhammad A A,2020-06-23,5,uva-darden-market-analytics,Marketing Analytics
Nice Course.,Md. M I,2020-04-17,5,uva-darden-market-analytics,Marketing Analytics
"The whole course is taught in a very easy to understand language. I wish to humbly thank Prof Rajkumar for explaining the concepts, the slides, notes and quizzes. Every part of this course is designed to enhance the knowledge and appreciate marketing process even more.  ",Abhishek K,2020-06-12,5,uva-darden-market-analytics,Marketing Analytics
Excellent.,Sadique J,2017-05-29,5,uva-darden-market-analytics,Marketing Analytics
